request_id,account_id,adplan_id,os,client_type,hour
e2bbbc55cae74f698229865976a8e753,14906,70818,1,a,17
e2b8d0f9edba438b901036887056e42c,12116,45689,2,a,19
e2b62d260cf1467c8079fc4fb3d157bb,11414,61948,2,a,10
e2b62d260cf1467c8079fc4fb3d157bb,13386,69816,2,a,10
e2b3b965c2c44ac3b096ffe3bbb42cb9,11978,69686,2,a,7
e2aeaebaa84347e082f21c7ae8829347,12116,45689,1,a,16
e2acaa6eb394474fa9e94d2565392982,13312,45094,1,a,19
e2ac755b74784662b5caced5a5158453,11648,28384,2,a,5
e2aad46143564f4ba9c6f1bf0f7d0fa2,13335,69690,2,a,12
e2aaaf2f8f5148b4987efc57cea17fc4,12848,36029,2,a,12
e2aaaf2f8f5148b4987efc57cea17fc4,12899,45195,2,a,13
e2a93dc7c003491785b180012ac1c0dd,12116,45689,1,a,13
e2a9200b15c949c9a824d081414df915,14362,67237,1,a,13
e2a89cb00ff4426b85ca00a1f9d83c33,12842,71597,1,a,19
e2a8818a86234eebbb5ca983f1631485,14933,69035,1,a,19
e2a8818a86234eebbb5ca983f1631485,12842,71597,1,a,19
e2a81fca0f39441d8bf09829bc823543,13904,71627,1,a,13
e2a81fca0f39441d8bf09829bc823543,12642,70220,1,a,13
e2a76af7ff464caf9ecbc6f766292c1a,13904,71627,1,a,12
e2a314fcb6584863b90b32991f9bfad0,10512,41508,2,a,7
e2a314fcb6584863b90b32991f9bfad0,12160,24924,2,a,7
e2a1ef0d130b41e4a504bf6820402411,12842,70469,1,w,9
e29ec257282642848e5baf334197a2ad,14161,70296,2,a,9
e29e971b6add4534b63085fe1913c93e,14923,71169,2,a,16
e29d8dbb75b3412c94de35821cca373b,10870,65507,1,a,13
e29ca0c39c474bbfb9fc4561abf2c401,10254,68325,1,a,8
e299e8b542cb475b908303c94339f167,13904,71627,1,a,21
e299e8b542cb475b908303c94339f167,13575,48303,1,a,21
e299ac5af8274878aa1b9f163731790f,11648,28384,2,a,9
e298ada60945407a9561ad4c9a64d8d1,14415,67623,1,a,20
e298a129c5a147b6b54d4d8c6d08dcb7,13431,64157,1,a,9
e298548afb7f4707a4b3f17ecc50e3a6,11648,28384,1,a,6
e297c186f856407aab05da37e7a94494,14607,68741,2,w,18
e297aefedcab4008b7c1bb4fc7c5d7a5,10870,65507,2,w,8
e297aefedcab4008b7c1bb4fc7c5d7a5,10806,5900,2,w,8
e2976a783bff4796bd7054a5601ea946,15075,71589,1,w,7
e296f6bd7b774286a019cbb21e2ea3e7,11318,46120,1,a,13
e294efbfbfd2413ba0c92db4975f122b,13575,48303,1,a,7
e2946b6687054d0eb7c67cac4ee288be,15150,70837,2,a,20
e2946b6687054d0eb7c67cac4ee288be,13756,62621,2,a,20
e290d68aa1ae46d891e881e3873446a0,11274,63538,1,a,0
e290d68aa1ae46d891e881e3873446a0,10374,71316,1,a,0
e29049fd959d4712a11355d9f6d0ac5b,14860,71594,2,a,19
e28f31eb4a074e6fa89323741c6c5679,12842,71597,2,w,21
e28ef31f0e4d47d4b06e66717e716e4f,12848,36029,2,a,23
e28e8f72696d4016842d61ab0cce12ba,15106,70632,2,a,14
e28e5ce2d69242bea27e5a594cb3688b,15027,70583,1,a,15
e28da05190364d58b21d40a057faeea1,14607,68741,1,a,7
e28c98cf073c41cb9aa8820cbf681369,15139,71371,2,a,18
e2892f55a6784b51912ac5c8951edab9,13894,70622,2,a,22
e2892f55a6784b51912ac5c8951edab9,12116,45689,2,a,22
e28853782698482aa409ae28d3ea4a9e,15013,70580,1,a,20
e28754cbb68843e09e6fb33f090d7732,12842,70779,2,a,1
e28200db70b64045bf3054dac575f39d,14906,70818,1,w,12
e281866948db4ee19c436912f699fd50,12138,64001,1,a,20
e281866948db4ee19c436912f699fd50,12042,69175,1,a,21
e27fd4570f7b47afb7390c85d2d65b63,10512,41508,2,a,6
e27b79df8a7a48dc9879555cf9368ca3,15027,70583,2,a,12
e278d8bd1097489296eca9acee46e059,15225,71563,2,a,19
e278b0bb64254c0f9a6b2165bfa0b7dd,13074,44915,2,w,11
e27897190c2440dfa2071787f3e18711,12183,67886,1,a,11
e27561e491194479ae8f1c85fa3e8f81,11153,71369,1,a,0
e270268ced4d4f0bb807ac3ab5b66273,10322,71677,1,a,13
e26e8e51ac314a22b9e04f15a67785cc,15109,70933,1,a,1
e26da032b2604db78635169e137ca29e,12664,53366,2,a,8
e26d12eb84714f0b81b69102c5227942,15145,71487,2,a,18
e26c25f31f0a44d287876a01c92a3aab,10645,67337,2,a,9
e26b6673b4e140a5b5dd10ef16245697,15222,71609,1,a,15
e26b222231e34ccfac1c53adabd6927c,12848,36029,2,a,12
e26b222231e34ccfac1c53adabd6927c,12138,64001,2,a,12
e26b222231e34ccfac1c53adabd6927c,10324,2206,2,a,12
e2646362a49545ad9f7385599daaf66f,12138,64001,1,a,19
e2620b287da24e4988733f6e8329b2cb,12228,69241,1,a,21
e25fe532924445aaba30c0501e94998b,12494,66442,1,a,16
e25c2299eb7648a4b3439cd1db846f4a,14976,70322,2,a,14
e25becae94cc4038958c145dd5111957,13894,70622,1,a,10
e25a9f40dfed435fad9a04b492442331,14860,71594,2,a,18
e25a3de34cc2405eb4a19700dfe252e3,11928,71360,2,a,22
e2586f891d9740f6b69e94307a52d564,10806,5894,1,a,10
e25433006c5c44839b9d239e88d68ed6,14906,70818,1,a,16
e2539d8716814c3cb4ead9f6dbf57a91,12848,36029,2,a,19
e2511cd0ef68498aa619a3d8358aed10,11274,63538,2,a,20
e2504f15744b4463a19e1f0d70aefd6d,13431,64157,1,a,10
e24c4ba0dc324994914d5a97e8ab1943,15004,70559,1,w,10
e24b5c8dcd9a4d29a2832bcb1bfd394c,10870,65507,1,a,18
e24b42d2a42740c5a9d9342e80b07359,14554,71174,2,a,22
e24ae6e57c30411a8b1a237f4a78e0ff,14993,70913,1,a,11
e24ae6e57c30411a8b1a237f4a78e0ff,13904,71627,1,a,11
e24a8100748447d2b492c6588496e398,14906,70818,1,a,10
e247e86828ff49b78af19311b8b44577,14223,71244,2,a,18
e246a845f3d3437bafa71608ea498116,10206,39517,1,a,22
e24495aa5fa146b889b2904f8f3551d8,14785,70244,2,a,22
e241f224b64d44ce91111b131129060f,14607,68741,2,a,23
e240e08adb3745388b33756a6f682bc5,11901,65795,1,a,10
e23f6beef7244204a55bc9804390df1e,10322,71677,2,a,14
e23e6cac0c27421aa650b5046aaffe0b,15109,70933,1,a,4
e23cbe2e3fc34ade954af363b45340b3,13745,65752,1,a,16
e239261b4c35447184caa268e02388dd,14295,62411,2,a,2
e23904ecdb884d35a657a7001468b469,10274,1477,1,a,19
e236b8388c214e9f90d913c33db9d9db,15145,71487,2,a,18
e23542e84a504b96bb649e2a8640cf61,15009,71091,1,w,12
e2327f6de1174f7795e6c8940a15f407,13309,61002,2,a,7
e231eef4b0c143599388fad63780aa8a,14222,57793,2,a,8
e231eef4b0c143599388fad63780aa8a,10254,71085,2,a,8
e231d07e891e4fb48ae98d60c558c77a,12848,36029,2,a,18
e22ee95ecd424b3f9ed5736e080dc26c,14446,63467,1,a,12
e22eb87608d3430a8000b3598d71099e,12393,62949,2,a,1
e22cdc094b484bb0ad9b3dd7b4577abd,11978,69686,1,a,7
e22bf9bda1494e65a7aae210c36c6b35,12042,69175,1,a,11
e22ace8a7bf940a7b0004f4847adfb7f,14526,68594,1,a,12
e22a225516804cf39c02689579ab53a5,12899,45202,1,a,13
e2280e3bfc044f138cc47297527eb695,12138,64001,1,a,9
e226f388d4da4b089d51dcef55489a22,15024,69231,2,a,21
e226507f091d43eeaa7623a407524a8b,11274,63538,2,a,0
e225e4d44fb24d07ba7a80446aee23dc,14066,63983,1,a,18
e2254b086fc04dce9e44704fc93d0a4d,12969,70003,2,a,8
e21dc048d3534415ba6ac692a9d00f13,14860,71594,1,a,18
e21d5a8bd332402880271780898509b6,11978,69686,1,a,23
e21bcf8930d04c589ee0940d6bfec0f7,13873,59934,1,a,15
e21942f38434448fa3a410b0b12b370d,14904,71603,1,a,13
e21942f38434448fa3a410b0b12b370d,13873,59934,1,a,13
e21883283eb64ccdb3439912ec156fec,11901,65795,1,a,10
e217e51e41cc44068208b98d92579058,12200,29624,1,w,0
e2176b0baaa043afaa210db8ac2c9236,11928,70558,2,a,10
e214949d950c496e9133fa72c324c7c2,12899,45195,2,a,16
e214563a0985400d9c80ffe1ceddce6c,15025,71083,1,a,11
e214563a0985400d9c80ffe1ceddce6c,13386,71701,1,a,11
e214563a0985400d9c80ffe1ceddce6c,10324,2210,1,a,11
e212813810594237872f2c8cc5cb7bbb,14904,71603,1,a,14
e2126cc386e147a4971889696f54d313,15123,70562,1,a,17
e2125d89135340ff9b1cc3da2cca93bc,12773,57179,2,a,17
e212099e931e47698bf574222a13fefe,10867,10829,1,a,18
e212099e931e47698bf574222a13fefe,12609,69554,1,a,18
e21192732b404dd3aa1ca66cbda390a1,10158,65162,2,a,18
e21192732b404dd3aa1ca66cbda390a1,12096,71902,2,a,18
e20fa89c4f2844999c6d9dd9c63e1279,14607,68732,1,a,20
e20f41135e4f40c09dbb4eb094ad1437,15009,71091,1,a,12
e20dd03735544b2f8da395333dddaa0e,15089,71678,2,a,18
e20da1b45f764c609a3e606583687362,14482,67918,2,a,19
e20da1b45f764c609a3e606583687362,15219,71630,2,a,19
e20c45297dba43e49a7fdc2aaa752dda,14859,69221,1,a,3
e20c45297dba43e49a7fdc2aaa752dda,14937,69970,1,a,6
e20b1f26ebc546d6a6044ee8f3188503,12664,53366,1,a,19
e20b06a0e206479284d5ae6c37ff8b1f,12560,71145,1,w,21
e209bac8616043e08589e7c7f6a1a5c6,14859,69221,1,a,21
e209bac8616043e08589e7c7f6a1a5c6,14854,71546,1,a,14
e209bac8616043e08589e7c7f6a1a5c6,12138,64001,1,a,14
e209bac8616043e08589e7c7f6a1a5c6,11206,44068,1,a,14
e207fe4cc06540b7bafa6e4fa9ce4172,14993,70954,1,a,20
e206ad22bdfc4e93b296100c9141ea51,14787,66781,2,a,18
e205b8ab6f784fa68283f4d87b7d83bc,15135,71398,2,a,1
e2059f7e161b46a19c5e87d95c4a2f0b,14904,71603,1,a,23
e2044c96e17143eba1e76262655d4364,10512,41508,2,a,6
e202450ad69946a681bdff7b975b78b2,14906,70818,1,a,7
e20135f0127b4ef692ceaff4c3e6b0a1,13431,64157,2,a,11
e1ff7481581744f1aafe6fae2fd392b1,15145,71487,2,a,18
e1fe1c1f2bc7410abf433f2c330ed7b3,14906,70818,1,a,23
e1fd592ac7294282b1c3e73552078be8,13431,64157,2,a,12
e1fd310f95ad4b09b313017b287620a7,11866,29847,2,a,19
e1fd310f95ad4b09b313017b287620a7,14976,70611,2,a,19
e1fd310f95ad4b09b313017b287620a7,12842,71597,2,a,19
e1fcbc5c593c4034a699823569af6f24,13699,61232,1,a,18
e1fc28cdb7a2496480230a4753e8972a,14766,65991,2,a,0
e1fabc7288be4ad4be619b5540b95a83,14728,65222,1,a,13
e1fabc7288be4ad4be619b5540b95a83,11206,44068,1,a,13
e1fa1c05cff44218b5afe45b4527b242,12842,71605,2,a,5
e1f6aa9efcb84fa79d03523417aa2e95,12848,36029,2,a,21
e1f605c6cdf44a83983f35c2e3b6054c,11928,71360,2,a,23
e1ee8c5c74e14c85a5779e452bb29417,11928,71360,2,a,21
e1ee5c77b8e04bf791448a69980a8dc5,10274,1477,1,a,7
e1ed91ed4e1247cfb1d4f9744a4e9c6a,15145,71487,1,a,18
e1ecde92615d4df389111f6cb0edf3e1,13649,70372,1,a,20
e1e7b6fddd1d492c9accd6fed6180001,14312,66426,2,a,14
e1e71e02e64a481b888f07b08da55e35,14145,71674,1,a,13
e1e6c512dedc4750a37dd5e5edbcc625,10936,71544,1,a,15
e1e5c1ad449a46209a2edaa8e20e6bdf,12899,45195,2,a,7
e1e52a7dbe114b298d6594f0656c29bc,11082,63263,2,a,19
e1e4efa932ac4f069cc0333bb8e31864,13745,65752,2,a,9
e1e3ac21c10b4df7abdbd0efb23f0ca7,14398,67451,1,a,15
e1e2e397fce04c59afa70a3863286e12,11928,71360,2,a,22
e1e0960ef2d847cbb6c23b3dd3f1da32,10274,1477,1,a,8
e1df1bcebf744f01a4a8b89f0c6d1d28,14906,70818,1,a,13
e1dec6470163417692c2444043d69ac5,15135,70884,2,a,17
e1de9ab1c7104bbc9db66a937df7b32e,14971,69779,2,a,19
e1de51ee6d8644f09998e518983378b9,10313,71549,1,a,21
e1de51ee6d8644f09998e518983378b9,10279,59065,1,a,21
e1ddb1682e6b4198b7b498ec14ca6467,13717,71564,1,a,13
e1db6b0da05e4ea6bddaa0875ea6b4ab,14993,70954,1,w,15
e1db1c698b9e416ea37ce9262426b08a,14607,68795,1,a,15
e1db1c698b9e416ea37ce9262426b08a,13904,71627,1,a,15
e1da7977e4d84729b8102d794028aca8,10870,49404,2,a,7
e1da7977e4d84729b8102d794028aca8,15150,70837,2,a,8
e1da686d780647f595bc97a5e80ff6bd,10324,2206,2,a,5
e1d8bac48543424f960a03f4601093b0,13789,69200,1,a,18
e1d583e5e1c94b85af085e16dadf4a3d,13904,71627,1,a,13
e1d3082f7868430fb6c3b2daee5b295e,10274,1477,1,a,19
e1d3082f7868430fb6c3b2daee5b295e,14989,70159,1,a,19
e1d3082f7868430fb6c3b2daee5b295e,14629,64244,1,a,19
e1d09989c46a4b2cb291c05b5d1e6ee1,13431,64157,2,a,8
e1ce64f689ba44c59557e2e7e4729e50,14911,71191,1,a,22
e1ccb11004cc424691e0124a5ee5f9ac,15024,69231,1,a,22
e1cb754c7db44a98b847b5feedf31bf7,12899,45195,1,a,7
e1ca9028ad5a49bb9f7d73943a841197,12451,71112,1,a,0
e1ca7f7a71dc47c4b4199af907ec35b2,12899,40817,1,a,13
e1ca7f7a71dc47c4b4199af907ec35b2,14296,64060,1,a,13
e1c6d3f2e4484fbbaab9a7a015156c51,15024,69231,2,a,22
e1c6bf92ec2d474487d45c1a8d8f9e1c,11928,71360,2,a,13
e1c64f5d1be24e62892b59a66b34dff6,11978,69686,1,a,20
e1c25856899a4583b9cf27d0dc054a62,15150,70837,1,a,23
e1c11cf4ed9b471788917a577b17ce3e,14866,67741,2,a,10
e1c0fdfad906450383d6b61296dcb6e6,12848,36029,2,a,14
e1bfbe4b3cd54b3f975e0559b75b369f,10158,70850,2,a,20
e1becd437fbe45ad819ee05c93bd74d4,14770,70752,2,a,23
e1be0fdc77d84a8dbb3490f592356670,10324,2206,2,a,8
e1b8faf7038b4f4984c9714f877a8c19,12609,69554,1,a,18
e1b8e3705ddc423ca572b94f9e9630ab,14906,70818,2,a,20
e1b7a77ca7ac4eafbadf1842faed6a4d,10461,68348,1,a,18
e1adb72412594192a9783364b4c815de,15011,71318,2,a,18
e1acbbe53f6c4f3892a48908d43134be,14623,71845,1,a,18
e1aaf7f71f364b30a6816b79ab1d9daa,13964,68744,1,a,0
e1a9511ac74544bab91fde415af724cb,14907,70807,2,a,21
e1a93ae860ee4ce2a7cb0c7b1eb0329f,12200,29624,1,a,3
e1a83942763f496e95f09d4284a0393b,13699,61232,1,a,8
e1a6c70570b446769fdc4f6c5c8d3c81,13872,64081,2,a,9
e1a4f65a96a8486798d214d908ee4733,11279,71170,2,a,1
e1a2213731124c419a1005765dc84141,13904,71627,1,a,20
e1a13f8d6c234ecba28b0c563c6bd89e,12138,64001,1,a,11
e19fa2aa94264341af2efbc195b827c9,12138,64001,2,a,10
e19def5c59f4405d882c03d2e5dcae9e,11978,69686,1,a,22
e19d2cc7af334201be05802df408e8bc,13431,64157,1,a,10
e19d252e0a6742d9aec01146b101d638,14288,65556,1,a,8
e19be2c9d58547bfa411556054dca3ce,14629,68518,2,a,17
e19b3ae2aa6d44feb22cf993bd1c0728,15160,71150,1,a,7
e198833b24c8425eab55014d65db2481,11928,71360,2,a,22
e196fdeaa0954d94a767cbea4b927067,11298,54485,2,a,13
e196853ec0f44fafb0c9d0957da77b33,12848,36029,2,a,17
e192d88c578e4851a9392e5e4ab18ae8,15011,71490,1,a,11
e18fbae88e684de0bf250bc4ce76acf7,15110,71252,2,a,15
e18fbae88e684de0bf250bc4ce76acf7,10206,43018,2,a,15
e18e531d0e254c54a59872b4ed8806b9,10206,43018,2,a,20
e18d05a7a41b4060b15be078ececd2d1,13598,67588,2,a,15
e18c8321f1274e0a8174f2171c3fe9bb,15150,70837,1,a,8
e18c8321f1274e0a8174f2171c3fe9bb,12200,29624,1,a,9
e18c8321f1274e0a8174f2171c3fe9bb,10870,49404,1,a,9
e18bdc32456048808090c502bae1fe51,15024,69231,1,a,20
e18bdc32456048808090c502bae1fe51,13894,70622,1,a,20
e18bdc32456048808090c502bae1fe51,11274,63538,1,a,20
e186c761fa274189acca1ec480f88f11,10198,56074,1,a,12
e185b7bdc53c4b78a2f29ee827bbc66e,12899,40817,2,a,8
e182d1ad60944be495a1de4d4d38672c,13904,71627,1,a,22
e1803338752b45f4b6971600573b080f,15009,71091,1,a,12
e17f11f0cc5a49e6a6f30b7c75b8f3ea,15190,71210,2,a,23
e17f11f0cc5a49e6a6f30b7c75b8f3ea,10979,34929,2,a,23
e17c76d8cd694cf2aad5626d47e92978,12842,71597,1,a,19
e17b5946ecff49a0ba171ddff05eaeeb,13904,71627,1,a,17
e179b9f7f0aa4dbd9c9fc772697db666,10808,6856,1,a,13
e1773b2730fd4dd78aa383fabbba8204,12842,70779,2,a,22
e1773b2730fd4dd78aa383fabbba8204,12848,36029,2,a,22
e1773b2730fd4dd78aa383fabbba8204,13756,62621,2,a,22
e174dc30b81d410da60cb60e910cf9e3,12138,64001,1,a,20
e17406401b804eae8c9b38d6c752b331,13721,66589,1,a,7
e1736666f27840c499461325b40c429a,14362,67237,1,a,21
e171f883a54040229d034de3ae1c1b60,13168,68873,1,a,9
e171d06f52e54b11ab30aeab5911b73f,14906,70818,1,a,12
e17186306e434d0bbbfcb788dcce9e15,13983,57749,1,a,16
e16e88449c614990a8851a53b28aa73b,10274,1477,1,w,7
e16e11b8b93542aab02935eb4d475b4d,15010,70966,2,a,10
e16bd041307d407fb652b1daf227f729,12116,45723,2,a,7
e16a96b89ed543e29fb2d686db0e3aa4,14312,66426,1,a,21
e168045d021e4183a903a7e00320a779,14989,70159,1,a,20
e168045d021e4183a903a7e00320a779,12042,69175,1,a,20
e1629c69caf94273b027b7faca1033bf,10274,1477,1,a,23
e15fd17f0c334c54a3d5c92a6fdcc1e2,13904,64006,1,a,9
e15d74c4a1994d7cbf027c254b130549,15075,71589,1,a,13
e15b4b199fde4f7891608693ab891559,12713,69687,2,a,8
e15b09e05f3e4968b308a997063ef4ff,11978,69686,1,a,23
e15a2b774ff948429c1dbedbaeff2173,14411,62051,2,w,0
e157b7692afe46aabe00b38e0e45fd2c,11946,71442,2,a,12
e1567bcbde21404589161f7968db1f31,11431,71827,1,a,15
e1550a57f6ef4e019e40e76e0ed0f0a7,14415,67623,1,w,12
e15290d6f81c4356b875b096abf8dc49,15206,71272,2,a,17
e151ca8e70eb47d4aac97a181123365b,15106,70632,2,a,8
e14f6a55c251438aa3ed73e88104e811,14398,67451,1,a,3
e14f378752154e8e9b1bae2c08573b2f,10158,70850,2,a,11
e14ee09298194bc886d701e4de29ac20,12842,70469,1,w,0
e14e32106b624262842cb623daadfa57,14623,71841,2,w,23
e14dda814812443b9eb459ab519435ce,14956,71381,2,a,18
e14d848a75a744548b59bce4d5fd960f,14906,70818,2,a,12
e14c707406714b9b9484deb97e586c90,14904,71603,1,a,12
e14bc1c307ec480c9aa0fbacd9c04c4f,12842,71597,2,a,21
e148fb0a9fc647feaaac9e79eafdb915,13431,64157,2,a,7
e14862f588f6429a8e62826844414a84,11928,71360,2,a,22
e144a62e559b4025b5985bbba994b572,14728,65222,1,a,15
e1432fd53a694e7ea5c5ac0c565d2531,15190,71210,1,a,13
e13dc2f27fab441ea5fe5c881a14a87d,10936,71834,1,a,16
e13d024535984887a7556638d44f7cc2,12842,71597,1,a,23
e13ac6a9ad5c4c20815457e9b537f9a2,14770,70752,2,a,10
e13ac6a9ad5c4c20815457e9b537f9a2,11938,26761,2,a,10
e13a6b67c28a49a5bc73b30217dfea66,11206,44068,1,a,17
e137c0aa5ae44396b1f708104ee6200a,12899,45195,1,a,12
e13496c56e894afdb5b334624f680fdf,12770,66836,1,a,23
e13432121a104b019112a963e1ef073b,14906,70818,1,a,15
e133fc9bdd68415e9ff9835d0ccd6f16,12116,45689,2,a,10
e132ad43d7304b9884f425acec550016,15053,71906,2,a,21
e1304a7708ea4950b7a8a408c498cd57,15135,70884,2,a,12
e12faa89789c4a028ad88a38768f4f18,15024,69231,2,a,4
e12e0c21248d4a5884ce19abaa7de47a,14316,71861,1,a,23
e12beff5511e4524ba9e5a0845ee339f,15024,69231,2,w,20
e128e419dea147d4bcc3d7de156f64dd,10309,71662,1,a,10
e1278b60de5140909bc3ec023b660c48,15150,70837,1,a,23
e1276bd95f364ac394143882160bb5e7,14288,65556,1,a,8
e124f5ae11454d8d8baf308a088bdbd5,15184,71788,1,a,17
e12410186051402d9357b679aeaed905,13653,66493,1,a,23
e123b305b87e485885d7c233052d4cef,12138,64001,2,a,12
e122ec7222364b9984d18034049045a9,14415,67625,1,w,0
e122b0a167ea4e769b0a732cd82fbaa8,12494,66442,1,a,15
e122abffe180452eb2725a555f9f3838,15085,71376,1,a,10
e120c8cbc42643eba1cdf3e97a84933f,14921,68642,1,a,20
e11fce98c3c44ad295981d915de16517,14906,70818,1,a,8
e11fb7a193934b56956695388743c98b,15141,70914,1,a,9
e11f79f014f545d2bdfb2248df6de504,14906,70818,1,a,19
e11f79f014f545d2bdfb2248df6de504,14526,68594,1,a,19
e11f3f93a3df4ac0954eccfeb8c1a44a,14860,71594,2,a,23
e11f2e894bb84ae4813f36fcb67623b9,12116,45723,1,a,15
e11e3ad027414fe39ef2f259d44cf120,12183,67886,1,a,13
e11dab4e38364d8dbfac3e09bf0607c8,12619,70339,2,a,8
e11d94c2b5cd4fa285c929f6ea2918dd,11082,71173,2,a,23
e11c39b17eb54515a2302ddcc1895428,13904,71627,1,a,21
e11b6ad6cd3f425ca8edd41735f43119,12138,64001,2,a,14
e11ad69c499a49069595b6581c72985f,10279,59064,1,w,5
e11a5eaebb78410bad7b9115aa3c848f,12899,45195,1,a,12
e1180e15b3d94942b57a0f303fe80fe0,13431,64157,2,a,12
e114dbcde79f460fbe46d95d0051a4d3,12642,70211,1,a,13
e114c65e05fe4d88815dfd0028b096a8,14296,64060,1,a,23
e112452814584498874ae794410712b7,10322,71677,2,a,14
e111b5e229144d2095abd473e78c73c1,12116,45689,1,a,22
e111b5e229144d2095abd473e78c73c1,13575,48303,1,a,22
e111b5e229144d2095abd473e78c73c1,15090,70309,1,a,22
e10fcfe0918f408fb7c1095ddac8790e,12842,71597,1,a,18
e10da189e0c344529b8b827a2e534e93,10198,56074,1,a,1
e10cab06b43b4887a095ce24dc8e3024,10158,70850,2,a,14
e10c2a39de044f419e768cab1dc1401a,11082,63263,2,a,21
e1089a4704e8479fae7dafe62bc08efc,10158,71656,2,a,23
e1088b0ceb064ec08ed1fce587bdd5a2,11648,28384,1,a,7
e1073eaafee14cf298347ba572626aee,11206,44068,2,a,0
e106f02056ce40da8c356cfd5196fc6f,10158,71656,2,a,17
e106154f4c4f4468aa7679587b40ea24,13904,71627,1,a,22
e10555914a6d4fde903e1eeb1b3e1bfe,12357,56852,2,w,11
e104d429cf63421083317e430f05cefc,12042,69175,1,a,10
e104c9c5ee8d434a9d1fd2cc197630a3,14222,57793,1,a,8
e104c9c5ee8d434a9d1fd2cc197630a3,11978,69686,1,a,8
e0feb797699f4be39d12fc36882bc7fa,12842,71597,1,a,23
e0fe22abb2354f1f8495abc437528753,10322,71677,1,a,11
e0fbf46dca6f4fd8a00594088e327f6a,15150,70837,1,w,21
e0f80affca1143bcb8697d8cf7de7cf7,14787,67039,1,a,13
e0f6f441b8bc4a038bce8415b74a3716,15085,71366,1,a,10
e0f5460f3c604c809b316403053e9e39,10198,56074,1,w,23
e0f5225f8e9b4386b3dc231cef6e143c,13143,70998,1,a,11
e0f27c69504f46fb92c9b6d1693b0cb8,10198,56074,1,a,17
e0f27c69504f46fb92c9b6d1693b0cb8,13352,70133,1,a,17
e0f12c5a9815449ba679335061bc2779,14906,70818,1,a,11
e0f0ac04bfb8489fafabea5f3d12ecb5,15012,71657,2,a,22
e0f00475b3944e209b83ea9b5a27ec13,15024,69231,2,a,20
e0ef36df29ff41a7a5d971e4dda4aea1,12200,29624,1,a,8
e0eeda7302ee433e9968496dd542c147,12619,70339,2,a,20
e0ee2e8745c54fd29a1ac7ce68eca469,10322,66705,1,a,9
e0ee2e8745c54fd29a1ac7ce68eca469,15160,71150,1,a,8
e0ebfe322e7b49b9abfa32478f360e3c,15009,71091,1,w,10
e0ebfc3056d3461b800ffbd7032a5269,15084,70436,1,w,21
e0ea0ad306ad428db526390e42f15114,12899,45195,2,a,16
e0e9432416a1487ba85e651e8c240eae,15010,70966,2,a,21
e0e8bf9fc252428c85f5c8af4dce3f27,13995,68662,2,a,18
e0e4ba50da084fad8057120fc98c2e8a,14906,70818,1,a,16
e0e072d0ba95459086d6135aa09ef485,12842,70779,2,a,21
e0e033287fc64d2389dfe335b8cd8d65,12842,71597,1,a,17
e0df120caeb749728c80f60d20cfe678,10158,65162,2,a,19
e0dd590adc954831941907f00c2e49f6,11946,71442,1,a,13
e0d8903586234824aded00f8281a60e8,14898,69827,2,a,11
e0d6998e345540e4b46f7cf0d0472a3c,12108,71822,2,a,15
e0d6023270b34af286cf41bb6a05ade7,10808,6856,1,a,13
e0d5305a4d964e34818d963301a6df53,11866,52962,2,a,23
e0d51218f5054e5fb4b574871f403979,12717,66672,1,a,0
e0d188195a944fba9dec332e1001afe0,14487,71584,1,a,19
e0d0fe5378dd4d4b9ac51311069d71f8,14809,71632,1,a,14
e0cf41de99404ac79758f172967ec848,14907,69879,1,a,7
e0ceb9ed6dd940beaecb86bed4bc506e,15150,70837,2,a,7
e0ce5f199a144c4d93edee240995c689,12848,36029,2,a,14
e0cdf5046cf2481f85bb5da306fbd9c1,15225,71563,2,a,20
e0cca54c2668448ea5e11c61c5a8fbef,10322,71471,2,a,10
e0cb4b8a419b4a33aeff96bc63d9dce2,10324,2206,2,a,16
e0c8f50b960b4f5a93a87b36387fb456,15225,71563,2,a,20
e0c7fcfa98e24b64b008573b409cf6dd,11829,70271,1,a,20
e0c5adec13e24eca97a687f39acf24fb,13310,60578,2,a,17
e0c4d0a238ad4ae08c248a0f77f0e2dd,13721,68160,1,a,20
e0c23e761bed43c4a71da31389e2b0d4,13745,65752,1,a,8
e0c0d82758c84720a211edf9a57368d9,15145,71487,2,w,20
e0bb1acb66c24c658307e7c34fc8a21b,15111,71184,2,a,13
e0bad00d1182436e92a993c53df56e42,13310,60578,2,a,16
e0b8e29d5c6d435182a819d3739a20ce,14526,71743,1,a,14
e0b74d846f9c4b10845439581329ede2,14906,70818,1,a,12
e0b689836f5f438088bcd48f0569a696,12848,36029,2,a,19
e0b5aa536c54491f8a9ee9d9d4565165,14906,70818,2,a,9
e0b3de32f2f549c19933729c6f097171,10989,23181,1,a,9
e0b1a26c84a44dca98803085301842e1,12116,45689,1,w,21
e0af02536e994c36a72bd9ca864c4e7c,12183,67886,2,a,13
e0ae98d328904ac8bc462f88302db5e4,10324,2206,2,w,9
e0adf88a3a634bddadbfbc5add20a4e2,14461,68371,1,w,17
e0ad8a4ad6974e2887720629c9df23b3,14507,65006,2,a,19
e0aca4710bf94113ad02a45177e165e4,12842,71597,2,a,15
e0abe3a5b94d4eb29fe3f15512adf1d5,12609,69554,1,a,20
e0abdbc110464d35a44e8f81874210ce,15109,70933,1,a,18
